,Heading1Key,Heading1Label,Heading1TitleText,Heading2Key,Heading2TitleText,SectionKey,SectionLabel,SectionText,SubsectionKey,SubsectionLabel,SubsectionText,MarginalNoteKey,MarginalNote,ParagraphKey,ParagraphLabel,ParagraphText,SubparagraphKey,SubparagraphLabel,SubparagraphText,ClauseKey,ClauseLabel,ClauseText,SubclauseKey,SubclauseLabel,SubclauseText
3233,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122875,(c),"to expose valuable property, real or personal, to destruction or serious injury,",,,,,,,,,
3234,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122876,(d),"to deprive the inhabitants of a city or place, or part thereof, wholly or to a great extent, of their supply of light, power, gas or water, or",,,,,,,,,
3235,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122877,(e),"to delay or prevent the running of any locomotive engine, tender, freight or passenger train or car, on a railway that is a common carrier,",,,,,,,,,
3236,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122879,(f),"an indictable offence and is liable to imprisonment for a term not exceeding five years, or",,,,,,,,,
3237,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122872,(1),"Every one who wilfully breaks a contract, knowing or having reasonable cause to believe that the probable consequences of doing so, whether alone or in combination with others, will be",122872,Criminal breach of contract,122880,(g),an offence punishable on summary conviction.,,,,,,,,,
3238,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122881,(2),No person wilfully breaks a contract within the meaning of subsection (1) by reason only that,122881,Saving,122883,(a),"being the employee of an employer, he stops work as a result of the failure of his employer and himself to agree on any matter relating to his employment, or,",,,,,,,,,
3239,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122881,(2),No person wilfully breaks a contract within the meaning of subsection (1) by reason only that,122881,Saving,122884,(b),"being a member of an organization of employees formed for the purpose of regulating relations between employers and employees, he stops work as a result of the failure of the employer and a bargaining agent acting on behalf of the organization to agree on any matter relating to the employment of members of the organization,",,,,,,,,,
3240,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122870,422,,122886,(3),No proceedings shall be instituted under this section without the consent of the Attorney General.,122886,Consent required,,,,,,,,,,,,
3241,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,1202359,(a),"uses violence or threats of violence to that person or their intimate partner or children, or injures the person’s property;",,,,,,,,,
3242,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,122894,(b),"intimidates or attempts to intimidate that person or a relative of that person by threats that, in Canada or elsewhere, violence or other injury will be done to or punishment inflicted on him or her or a relative of his or hers, or that the property of any of them will be damaged;",,,,,,,,,
3243,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,122895,(c),persistently follows that person;,,,,,,,,,
3244,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,122896,(d),"hides any tools, clothes or other property owned or used by that person, or deprives him or her of them or hinders him or her in the use of them;",,,,,,,,,
3245,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,122897,(e),"with one or more other persons, follows that person, in a disorderly manner, on a highway;",,,,,,,,,
3246,122418,PART X,Fraudulent Transactions Relating to Contracts and Trade,122869,"Breach of Contract, Intimidation and Discrimination Against Trade Unionists",122890,423,,122892,(1),"Every one is guilty of an indictable offence and liable to imprisonment for a term of not more than five years or is guilty of an offence punishable on summary conviction who, wrongfully and without lawful authority, for the purpose of compelling another person to abstain from doing anything that he or she has a lawful right to do, or to do anything that he or she has a lawful right to abstain from doing,",122892,Intimidation,122898,(f),"besets or watches the place where that person resides, works, carries on business or happens to be; or",,,,,,,,,
